Gene name,RNAseq1,RNAseq2,RNAseq3,RNAseq4,RNAseq5,RNAseq6,RNAseq7,RNAseq8,RNAseq9,RNAseq10,RNAseq11,RNAseq12,RNAseq13,RNAseq14,RNAseq15,RNAseq16
YFR053C,0.03131725,-0.368542296,-1.046505291,-2.376878758,-1.605238865,-0.063936525,0.106516986,0.411465727,0.350636473,0.547047415,0.642624823,1.340934305,1.606558783,0.161680048,-0.071428941,0.333748866
YFR054C,0.18000249,-0.149143422,-0.561251071,-2.612292886,0.023663699,-0.342301303,0.454055867,0.322740483,-0.149143422,1.160908105,0.575642143,1.240976643,1.460121524,-0.813957722,-1.11276161,0.322740483
YFR055W,-0.941317786,-0.509231997,-0.024606543,1.263257589,1.342948392,0.545262555,1.020975521,0.978593329,0.827312035,0.602638667,0.564649304,-0.732759703,-1.483183244,-1.186301178,-1.326919155,-0.941317786
YFR056C,-1.799644086,-0.564723769,0.108666134,0.992672301,1.631186173,0.992672301,1.05247816,1.165484427,0.574224644,0.213838862,-0.004298272,-0.744184527,-0.744184527,-0.744184527,-0.947608229,-1.182395062
YFR057W,-0.365962527,-0.365962527,-0.365962527,-0.365962527,-0.365962527,-0.365962527,-0.365962527,-0.365962527,-0.365962527,-0.365962527,-0.365962527,-0.365962527,2.561737691,-0.365962527,2.561737691,-0.365962527
YGL001C,-1.426923681,-1.04411404,-1.04411404,-0.731354146,0.179492676,1.08547561,0.904744844,0.63234892,0.605633248,1.373561495,1.070751845,1.235181837,-0.683327165,-0.849264697,-1.306109255,-0.001983452
YGL002W,0.451159888,0.440882974,-0.68126552,-2.633637387,-1.083108107,0.261980202,0.572452567,0.631737681,-0.121979013,0.368190313,-0.667639464,0.906433417,0.074638138,-0.391786752,-0.039837024,1.911778086
YGL003C,1.256599523,0.98740814,0.222913224,-2.349256802,-0.409402406,-0.047261858,0.268489842,-0.396482491,-0.620644179,0.533808472,0.036472516,-0.10791486,-0.757199654,-0.527160402,-0.294271138,2.203902074
YGL004C,0.743984016,0.856819931,0.12071201,-2.549020818,-1.696704684,0.210221825,0.084284614,0.893670228,-0.352707408,0.138790347,-0.093887959,0.424844172,0.147796066,-0.37339757,-0.261025473,1.705620703
YGL005C,-0.001419849,0.285440203,-0.001419849,-1.129857174,-1.617834545,0.165354204,0.148008182,1.029196843,0.217103841,0.419900526,-0.727189384,0.182651977,-0.055028305,-0.930427411,-0.757254865,2.772775603
YGL006W,1.070532627,0.961458732,0.249603285,-1.747739787,-2.219568659,-0.154492499,-0.463098224,-0.057296632,-0.389124888,0.063780182,-0.816862812,0.47471841,0.795667056,0.171361321,0.394127901,1.666933988
YGL007W,1.061061043,0.351573164,-0.050898707,-0.28195918,-0.642925258,-1.166046897,-1.620425091,-0.932575294,-0.693804794,-0.747767903,-0.747767903,0.318588151,1.151236511,1.291345527,1.22707765,1.483288982
YGL008C,-0.921851925,-0.051812354,0.512271331,2.52025897,1.591704093,0.280901313,-0.084943634,0.110550883,-0.05405419,0.616726861,-0.12997794,-0.583727505,-0.933867815,-0.362288615,-1.316068665,-1.193820808
YGL009C,-0.708700531,-0.328722954,0.09556908,1.186775648,1.014438271,1.154849471,0.916108684,0.958287154,0.610846935,0.761447245,0.298941932,-0.81763476,-1.490985683,-1.556810187,-1.435136141,-0.659274164
YGL010W,0.888511383,0.697328998,-0.352707654,-2.813443725,-1.101868881,-0.007905001,-0.179237827,-0.194764885,-0.501820356,-0.133494718,-0.393150286,0.399625117,0.877520295,0.718662187,0.641202688,1.455542664
YGL011C,1.240424178,0.725914786,-0.184231551,-1.578751131,-1.985100626,-0.467517295,0.047276382,0.430674489,-0.658846955,0.397548361,0.164269654,-0.346152835,-0.129566112,0.161581677,-0.112434532,2.29491151
YGL012W,-1.286347661,-0.799532172,-0.339370461,0.375721276,0.924329505,1.20967467,1.124401348,1.025078718,0.748749602,0.89275394,0.579918037,0.344341734,-0.79226379,-1.370292629,-1.422862077,-1.21430004
YGL013C,0.879201728,1.304472834,1.005126482,1.052298266,-0.97855869,0.389601424,0.466008714,0.462980938,-0.089179412,0.80775738,0.027671492,-1.374693019,-1.609452778,-1.269471,-1.413669164,0.339904807
YGL014W,-0.154002266,0.145470489,0.389964363,2.01299153,1.806870082,0.013933343,0.073589048,0.593336383,-0.191449814,0.541796288,-0.300225384,-1.279322817,-1.476914761,-1.073494024,-1.302940214,0.200397753
YGL015C,0.80392662,0.594030423,0.707750462,0.454905618,0.023332512,0.275659866,-0.406695826,-0.406695826,-0.406695826,0.454905618,0.594030423,-3.290563336,-0.406695826,-0.406695826,0.707750462,0.707750462
YGL016W,0.10858784,0.290003288,-0.584270996,-0.87024123,2.003591859,0.932631804,1.294958659,1.105775767,0.243070483,0.47537637,-0.87024123,-1.274581235,-0.996200392,-0.988166318,-1.144737571,0.274442902
YGL017W,0.782990847,0.889149776,1.346373932,0.860561339,-1.720812342,-1.654657039,-0.955757499,-0.046923992,-0.721996153,0.247679945,-0.580649466,-0.192072379,-0.288165408,-0.046923992,0.259359325,1.821843108
YGL018C,-0.50923589,-0.267282386,0.391820035,0.618936843,-1.962854209,-0.555453579,0.145643168,1.012781843,-0.1635689,0.971541967,1.502013291,1.197924567,0.458523518,-1.292993291,-1.542904302,-0.004892673
YGL019W,-0.850028031,-0.74540339,0.036453076,0.030308032,0.690643982,-0.252351759,0.662788994,1.554068917,-0.342833622,0.612349995,-0.23952706,-0.336329079,-0.467661394,-1.361631937,-1.376851943,2.386005218
YGL020C,-0.861303036,-0.363042541,-0.6995305,-0.154393885,1.029910208,0.653408279,1.067471657,1.490265987,0.430994629,1.162629124,-0.297237956,-0.2683005,-1.413035667,-1.320768755,-1.497741442,1.040674395
YGL021W,-0.78910484,-0.504173009,-0.78910484,-1.134539453,-1.608386944,-1.258528546,-0.606482093,-0.064308711,0.127121442,0.731636258,0.822085858,0.917243794,1.353329008,1.768068906,0.750549636,0.284593535
YGL022W,-0.630659308,-0.407495139,-0.633801506,-0.674868779,-0.602486411,0.73466908,1.305356277,1.855278336,0.707483574,1.307322864,0.73466908,-0.41345152,-1.120249083,-1.253180963,-1.28249339,0.373906887
YGL023C,1.123128966,0.502812424,0.182423411,-1.011065975,-0.137449173,0.418920824,0.808023414,0.827865878,-0.991329913,0.877206362,-0.547190089,-1.198243976,-1.604177589,-0.652271548,-0.608794988,2.01014197
YGL024W,0.70930533,1.288832034,1.080620769,-0.757654695,0.551235845,0.631002297,0.302582048,0.786197674,-0.649621122,0.03854125,-0.053231337,-1.21940456,-1.877144009,-1.470472437,-0.649621122,1.288832034
YGL025C,0.07327879,0.600994962,0.132010227,-0.046194724,0.891863412,0.99195576,0.664696236,0.611665714,-0.660905483,0.685759215,-0.447895626,-1.677241285,-2.196934084,-0.647335891,-0.566647446,1.590930225
YGL026C,0.58637409,0.737160661,0.894414553,2.101419981,0.536161735,-0.782060792,-0.179398116,0.094068732,-0.507676492,0.219417323,-0.210839931,-1.117556097,-2.187183503,-0.6030935,-0.539685136,0.95847649
YGL027C,-0.196410015,-0.149527358,-0.357013897,-0.990563709,-1.012827955,0.964143913,1.608713814,1.803608105,0.899144324,0.905726084,0.170532012,-0.07092228,-1.293741624,-1.158974941,-1.162946844,0.04106037
YGL028C,0.839130774,0.320156361,0.427550375,1.322662251,-0.002045375,-0.994220109,-0.742320404,-0.498771793,-0.831421665,-0.618780202,-0.820360913,-1.158837148,-0.919919247,0.068251662,1.705199379,1.903726053
YGL029W,0.258654133,0.580336097,0.969840683,1.640072127,1.603714209,0.306598896,0.292491595,0.170525794,-0.33778274,-0.189466874,-0.689541141,-1.606557533,-2.071025136,-0.646514223,-0.481374807,0.200028922
YGL030W,-0.420538913,-0.129316611,-0.057512116,0.701665918,1.768273273,0.953126823,0.829127024,0.769723556,0.318823657,0.319565888,-0.422255996,-1.343837317,-2.333126728,-0.941523311,-0.494781456,0.48258631
YGL031C,-0.282001312,-0.019002397,0.020664021,0.757378361,1.580952528,1.052005211,0.967648177,0.93327,0.394750894,0.245526192,-0.480598391,-1.32366976,-2.252610069,-0.957345377,-0.837997827,0.201029751
YGL032C,1.401231387,0.797695151,-0.492767841,-0.634056093,-1.141777657,-1.585183202,-0.95584654,-0.492767841,-0.634056093,-0.240150603,-0.240150603,-0.240150603,0.436059212,0.861917943,1.204797698,1.955205687
YGL033W,1.295478147,0.926118484,0.474096065,-0.108585776,-2.332346059,-0.248310992,-0.398387692,1.082028488,-0.108585776,0.757206929,-0.736657994,0.022124259,-1.381349418,-0.56047325,-0.108585776,1.426230362
YGL034C,0.284116648,0.094205298,-0.229450702,-2.399961201,0.523734672,0.523734672,0.523734672,0.744427191,-0.229450702,0.609324783,-2.399961201,0.094205298,0.799755802,-0.229450702,0.609324783,0.681710688
YGL035C,0.678906382,0.968945607,1.406574258,-1.273790339,-0.589582067,-0.995683629,-1.12177236,-0.728577622,-1.641027241,-0.555964868,-0.16719773,1.125103393,0.563322943,0.454961345,0.556076525,1.319705403
YGL036W,1.439382228,1.707577186,-0.03049966,-1.565473547,-0.581110011,-0.326865394,-0.465647115,0.101989439,-0.601786871,-0.512843877,-0.857359845,-0.492557993,0.406470201,-0.249382868,-0.211120556,2.239228684
YGL037C,0.916408085,0.539934466,-0.177266864,-2.01508905,-1.963647174,-0.137948608,-0.470106891,-0.408418898,-0.492975997,-0.273728073,-0.274649708,0.519053094,1.158980317,0.697139017,0.887712547,1.494603736
YGL038C,0.01313212,0.315907748,-0.32394127,-2.722030488,-0.441560167,1.058141743,1.380662018,1.208721181,0.556613022,0.699564507,0.23179914,-0.468685954,-0.70038977,-0.710665594,-0.610256853,0.512988615
YGL039W,-1.016921779,-0.614121096,-1.087164491,-1.270968818,-0.644278607,0.414191051,0.699259153,1.552935414,1.098786425,1.580271066,1.058043651,0.16523802,-0.554771963,-0.12079998,-1.447493116,0.187795069
YGL040C,-1.063494212,-0.93756415,-0.84415384,-1.000837149,-0.570427056,0.689010888,0.890884753,0.972471545,0.886019727,1.342655083,1.204345826,1.05653647,0.397813238,-1.054401741,-1.416569367,-0.552290013
YGL041C,-1.230971312,-1.095472223,-1.340110019,-0.950825114,-0.178339594,1.381853244,0.865288463,1.171938344,0.656788931,1.300881468,-0.066509163,0.771265149,0.020451778,-0.798327143,-1.261808097,0.753895288
YGL042C,-0.731592824,-0.424765336,0.423879545,0.553472746,1.3627671,0.423879545,0.801164721,1.584446258,0.104842627,0.958476405,-0.215000356,-0.39796014,-1.969461059,-1.157907103,-1.491535334,0.175293206
YGL043W,-0.515379583,0.130689614,0.245539122,0.797822761,0.908870178,0.378967838,0.788012793,1.391197253,0.182797855,0.899340492,0.268102057,-1.135503424,-2.182603046,-1.318188492,-1.267496213,0.427830794
YGL044C,0.139295971,-0.062844915,-0.321750157,-0.481401537,1.988256995,1.194746441,0.700190453,0.93031831,-0.321750157,0.226536795,-0.531586218,-1.613277496,-0.938920521,-0.531586218,-1.53533568,1.159107934
YGL045W,0.960401536,0.595803855,-1.093317033,-0.992929919,0.168156921,0.527508822,-0.415014101,0.333711042,-0.907032724,-0.591373933,-0.287477116,-1.288322637,-0.625288987,0.38746533,0.544687829,2.683021114
YGL047W,0.649370253,0.913999268,0.560874286,-1.303704677,-2.644531134,-0.356717625,-0.120902853,-0.065546363,-0.441026906,0.041318784,-0.584992758,0.57471292,-0.038360426,0.49040235,0.539958763,1.785146117
YGL048C,0.304780272,0.582639322,-0.298428513,-1.503992527,-2.318976656,0.455914,1.022712674,0.979665696,-0.094935523,0.474843585,-0.596952868,-0.126073563,-0.322333314,0.018096186,-0.493034294,1.916075522
YGL049C,-0.471465548,0.167169184,0.523271562,1.029256023,0.253536301,0.48135718,0.798607346,1.293238962,0.610074621,0.899404115,0.376640087,-1.062130457,-1.340618711,-1.626715543,-1.978289735,0.046664613
YGL050W,-0.394257492,-0.489061623,-1.041165627,-0.019154515,1.979715918,0.932765467,1.224061324,1.190581255,0.16376003,0.421970333,-0.094974549,-0.967395496,-1.476016343,-0.943134049,-1.103803998,0.616109368
YGL051W,0.19489516,0.864024269,-0.549196316,0.509946945,-1.12305853,-1.12305853,-1.385490973,-0.445985537,0.024700859,-0.249190543,0.356359857,1.884765402,1.242244309,-1.12305853,-0.549196316,1.471298473
YGL052W,-0.771905932,0.145321168,0.853649998,-0.992701349,0.39967785,-1.578024511,-0.917357495,-0.017854711,-0.310290759,0.145321168,-0.249574968,1.667555269,1.568275782,-0.771905932,-0.771905932,1.601720354
YGL053W,0.197289038,0.110215655,-0.417699647,-2.589418086,-1.959712766,-0.386994935,0.432331866,0.586777706,0.044614688,0.052924353,0.228103384,0.743027741,0.900000201,0.197289038,0.507573179,1.353678584
YGL054C,0.015330924,-0.087300639,-0.750504625,1.110351272,2.141124624,-0.447875217,-0.103242356,0.489914654,-0.69756244,0.230764134,-0.857768117,-0.601663229,-1.335604106,-0.921208383,-0.151315517,1.96655902
YGL055W,0.107282244,0.214853992,-0.331186773,-1.527567589,-1.928011195,-0.30367057,1.11970243,1.535892884,0.933658051,1.02319228,-0.241682215,-0.808441926,0.733534346,0.717406024,-1.178673293,-0.066288689
YGL056C,-0.089723097,0.896284046,1.619638079,0.668099878,-0.948418164,-2.140778949,-0.997853648,-0.002047424,-1.331348911,0.405729776,0.343963602,0.471425727,-0.205457055,0.887692904,-0.638204463,1.0609977
YGL057C,-0.120472618,0.561573989,0.306371255,0.121069003,-0.784860618,0.207743744,0.638651126,1.342951654,0.264422741,1.497444441,0.663991957,-0.378829526,-1.571506346,-1.736524985,-1.688623618,0.676597802
YGL058W,-0.271261258,0.02915934,0.394229689,0.902079424,1.177475297,0.1255316,0.104270676,0.454297624,-0.481729498,0.725716917,-0.956443328,-1.537596332,-1.493841667,-0.517658237,-0.891426793,2.237196546
YGL059W,1.148438063,0.884043498,0.195771643,-1.939711799,-2.184245579,-0.539750999,-0.408815785,-0.013809482,-0.35299617,0.088951626,-0.179499077,0.260675241,0.098921074,0.554920794,0.708983917,1.678123036
YGL060W,0.367803319,0.690323903,-0.177118074,-2.075181517,-1.428654154,0.568084385,1.172187683,1.44717967,0.441274227,0.667737045,-0.062778237,-0.167441151,-1.107937711,-0.88585409,-0.556078558,1.106453258
YGL061C,-0.690600663,-0.519216329,-0.640295523,-0.830483587,0.201652946,1.057683277,1.583084727,1.583084727,1.146014622,0.969839794,0.224403541,-0.503550913,-1.067978657,-1.088099869,-1.448857721,0.023319627
YGL062W,-0.692525805,-0.502461846,-0.627948039,-1.32801988,-0.775484837,0.599856515,0.517128591,0.82363783,0.560129547,1.107702323,1.263563097,2.049739808,-0.328026007,-0.991791093,-1.267461115,-0.408039088
YGL063W,-1.186610539,-0.564601355,-0.624356877,-0.594331218,1.436980326,1.047059204,1.215688845,0.849989654,0.325614484,1.132551693,0.793932306,-0.448526899,-1.615616849,-0.811068552,-1.260211407,0.303507184
YGL064C,-1.139263664,-0.664768817,-0.24416548,0.025836134,0.233885179,0.866988542,1.201879948,1.376206218,0.830758339,1.120136778,0.771172695,0.319466953,-0.673441834,-1.576272784,-1.713023042,-0.735395165
YGL065C,-0.154133168,0.167018557,-0.684668025,-1.367873302,-0.444397173,0.576397334,0.945620537,1.524671898,0.927694515,1.373432032,0.635111869,-0.090813597,-1.206157611,-1.356873601,-1.434554579,0.589524314
YGL066W,1.078184382,1.045595466,-0.18473126,-1.634095476,-0.282368701,0.420966538,0.771490193,1.061915544,-0.331886115,0.025133902,-0.324783161,-1.62496493,-1.187809742,-0.109286288,-0.579369206,1.856008852
YGL067W,-0.464191627,-0.235482301,-0.087578732,0.347121691,1.089356419,1.294061117,1.280550683,0.99134399,0.233075368,0.703506726,0.396413724,-0.235482301,-1.752716199,-1.473210966,-1.727321097,-0.359446493
YGL068W,-1.142904992,-1.054138763,-1.101023368,-1.065117683,-0.675151778,0.127416893,0.750427205,1.017875964,0.988558708,1.203625105,0.951680461,1.241969646,1.140015954,-0.693737258,-1.047604839,-0.641891256
YGL069C,-1.087174062,-1.061062851,-1.079273937,-1.079273937,-0.648361839,0.131878935,0.765512765,1.037385082,0.994738447,1.180389661,0.941145135,1.23027309,1.150763511,-0.691397067,-1.097798628,-0.687744306
YGL070C,-1.506806706,-0.746466664,-0.298264168,0.979215848,1.784785399,0.811151479,0.837802172,0.947814817,0.511414518,0.797712025,0.013097268,-0.535341913,-1.635956517,-0.583340418,-1.204015278,-0.172801861
YGL071W,-0.369913168,0.373471005,0.385412117,0.639916717,0.385412117,1.245469919,0.974336595,1.407660431,-0.161246603,0.617403665,0.177671159,-0.901098383,-1.920542114,-1.584257894,-1.434822362,0.165126798
YGL072C,0.870183418,-0.083998342,0.587272204,-2.519969674,-1.065306941,0.367188559,-0.247355801,-0.116104092,0.395417642,0.718526215,0.072522611,0.943766895,-1.065306941,-0.280901161,-0.383380899,1.807446309
YGL073W,1.630324547,1.331582867,0.460096272,-1.674727722,-1.301898365,0.041037566,0.233399084,0.587584134,-0.857831739,0.267129071,-0.495952036,-0.755878933,-0.423394169,-0.484718104,-0.368312735,1.811560263
YGL074C,1.164776861,1.390205423,-0.116948331,-0.643625052,-1.950951224,0.42243462,-0.587088857,0.504486969,-0.819167725,0.208097106,-0.422966423,-1.26833357,-0.266479227,0.163540902,0.208097106,2.013921423
YGL075C,0.430182743,0.644908981,-0.295114693,-1.652876975,-0.375374067,0.832345149,1.732215933,1.420291834,0.61508867,0.234120701,-0.178323249,-0.395752418,-1.365056104,-1.310428482,-1.025360715,0.689132693
YGL076C,-0.150892688,0.041624414,0.186472065,1.041524082,1.552061992,0.641877443,0.871601405,0.887256405,0.275477645,0.277154321,-0.242447936,-1.561082202,-2.350476452,-0.879774396,-0.723360295,0.132984196
YGL076C,-0.150892688,0.041624414,0.186472065,1.041524082,1.552061992,0.641877443,0.871601405,0.887256405,0.275477645,0.277154321,-0.242447936,-1.561082202,-2.350476452,-0.879774396,-0.723360295,0.132984196
YGL077C,-1.198814934,-0.488143415,-0.029061477,1.270371842,0.536246268,0.154599625,-0.220734199,0.625370982,0.789100376,1.697561967,0.889985186,-0.960524676,-2.290015087,-0.321482423,-0.607185074,0.152725041
YGL078C,0.038458008,0.479718573,0.869622553,1.697302885,1.559298035,0.365349001,0.477061393,0.401139862,0.002541352,-0.046246581,-0.39646508,-1.986508917,-1.618171029,-0.882934418,-0.806703745,-0.153461891
YGL079W,0.690844879,0.645581047,-0.124952799,0.032381474,-0.21461728,-0.21461728,1.230372353,1.216916713,-0.399076964,0.70583945,-1.041427395,-0.532503424,-2.14532903,-0.998689886,-0.59082912,1.740107262
YGL080W,0.618722203,0.47211777,-0.097158797,-1.463021205,-1.146625194,-0.676217477,-0.637426081,-0.476859755,-1.03538476,-0.690140163,-0.90188433,1.331567181,1.486782532,0.973231717,0.994144592,1.248151767
YGL081W,1.201287247,1.236167404,0.609806012,-0.604989282,-1.254905263,-1.150771067,-1.404134435,-0.228795473,-0.929448814,-0.462815133,-0.814491563,0.441528075,1.054381167,0.146275599,0.386322907,1.774582619
YGL082W,0.007894001,-0.00491374,-0.559776021,-2.400570099,-2.07745367,0.194607077,0.394867288,0.895578412,0.383398176,1.04778179,0.075424013,0.77778957,0.602355509,-0.162365061,-0.30384608,1.129228836
YGL083W,-0.36405826,1.024033956,-0.138635323,-0.502625556,-1.207520554,0.313309602,0.854915985,1.605161573,1.270027021,1.324778786,-0.12574951,-0.405143994,-0.573686859,-0.980018191,-1.956153353,-0.138635323
YGL084C,0.127341331,0.025506113,-0.720458085,-2.038920639,-2.338684278,0.081501778,0.626753032,1.112540981,0.647046314,1.069257673,0.426423137,0.813959581,0.160495939,-0.206725076,-0.485678584,0.699640783
YGL085W,-0.953251103,-0.160550759,0.497842226,1.417667633,0.571266647,0.423310891,0.934171731,1.335096373,-0.160550759,0.785215475,-0.495604793,-1.138559045,-1.277829335,-0.648675516,-1.937975637,0.808425971
YGL086W,0.546931857,0.599210372,0.573137881,1.112237986,0.708559822,-0.936011156,0.115435033,1.228532138,0.057943319,0.527188881,-0.780424009,-1.132831233,-1.984278227,-0.857626234,-1.114622354,1.336615924
YGL087C,0.698317044,0.638919131,-0.477405574,-1.724373454,-1.556059955,0.026268102,-0.533006761,-0.188241058,-0.918760713,-0.166270171,-0.414784685,0.334532036,0.84878381,0.680589208,0.36666411,2.38482893
